id,label,alt_tum,ust_tum,alt_baglam,ust_baglam,tumor_medyan,tumor_ust_asan_oran,label_name,fold,olcek_orani
686,1,0.0,1560.0,0.0,1561.0,769.0,0.0,meningioma,1,0.9993593850096092
687,1,0.0,1521.0,0.0,1523.0,828.0,0.0,meningioma,1,0.9986868023637557
688,1,0.0,1440.0,0.0,1441.0,777.0,0.0,meningioma,5,0.9993060374739764
689,1,0.0,1497.0,0.0,1499.0,779.0,0.0,meningioma,5,0.9986657771847899
690,1,0.0,1534.0,0.0,1535.0,790.0,0.0,meningioma,5,0.9993485342019544
691,1,0.0,1529.2850000000035,0.0,1531.0,824.0,0.0,meningioma,5,0.9988798171130003
692,1,0.0,1518.0,0.0,1519.0,837.0,0.0,meningioma,5,0.9993416721527321
693,1,0.0,774.0,0.0,774.0,501.0,0.0,meningioma,1,1.0
694,1,0.0,772.0,0.0,773.0,483.0,0.0,meningioma,1,0.9987063389391979
695,1,0.0,783.0,0.0,783.0,470.0,0.0,meningioma,1,1.0
696,1,0.0,1966.0,0.0,1966.4649999999965,979.0,0.0,meningioma,2,0.9997635350743611
697,1,0.0,2186.0,0.0,2193.0,970.0,0.0,meningioma,2,0.9968080255357957
698,1,0.0,2212.2850000000035,0.0,2222.0,960.0,0.00011210762331838565,meningioma,2,0.9956278127812797
699,1,0.0,2205.0,0.0,2215.1600000000035,977.0,0.0,meningioma,2,0.9954134238610288
700,1,0.0,2195.2850000000035,0.0,2205.0,1050.0,0.0,meningioma,2,0.9955941043083916
701,1,0.0,2107.0,0.0,2110.0,1031.0,0.0,meningioma,2,0.9985781990521327
702,1,0.0,2128.0,0.0,2130.0,1058.0,0.0,meningioma,2,0.9990610328638497
703,1,0.0,647.0,0.0,648.0,412.0,0.0,meningioma,4,0.9984567901234568
704,1,0.0,642.0,0.0,644.0,461.0,0.0,meningioma,4,0.9968944099378882
705,1,0.0,618.0,0.0,620.0,455.0,0.0,meningioma,4,0.9967741935483871
706,1,0.0,613.0,0.0,615.0,449.0,0.00026881720430107527,meningioma,4,0.9967479674796748
707,1,0.0,657.0,0.0,658.0,497.0,0.0022550456646747096,meningioma,4,0.9984802431610942
708,1,0.0,728.0,0.0,730.0,544.0,0.0018446402951424472,meningioma,4,0.9972602739726028
709,3,0.0,645.0,0.0,644.0,384.0,0.00967982129560685,pituitary,5,1.0015527950310559
710,3,0.0,647.0,0.0,646.0,373.0,0.017718236819360415,pituitary,5,1.001547987616099
711,3,0.0,663.0,0.0,659.0,376.0,0.052884615384615384,pituitary,5,1.0060698027314112
712,3,0.0,675.0,0.0,675.0,308.0,0.0,pituitary,3,1.0
713,3,0.0,696.0,0.0,696.0,325.0,0.0,pituitary,3,1.0
714,3,0.0,733.0,0.0,733.0,361.0,0.0,pituitary,3,1.0
715,2,0.0,3037.0,0.0,3049.0,1006.0,0.0,glioma,3,0.9960642833715972
716,2,0.0,2844.0,0.0,2860.0,943.0,0.0,glioma,3,0.9944055944055944
717,2,0.0,2600.0,0.0,2618.3399999999965,972.0,0.0,glioma,3,0.9929955620736816
718,2,0.0,1846.0,0.0,1850.0,815.0,0.0,glioma,3,0.9978378378378379
719,2,0.0,1846.0,0.0,1850.7300000000105,973.0,0.0006360311655271108,glioma,3,0.997444251727691
720,2,0.0,1915.0,0.0,1917.0,953.0,0.0015499070055796653,glioma,3,0.9989567031820553
721,2,0.0,1872.2850000000035,0.0,1878.6499999999942,671.0,0.0,glioma,3,0.9966119287786492
722,2,0.0,2702.0,0.0,2703.0,1300.5,0.0,glioma,5,0.9996300406955235
723,2,0.0,2859.570000000007,0.0,2863.0,550.0,0.0,glioma,5,0.9988019559902225
724,2,0.0,2910.2850000000035,0.0,2912.404999999999,934.0,0.0,glioma,5,0.9992720792609561
725,2,0.0,2597.0,0.0,2601.0,1073.0,0.0,glioma,1,0.9984621299500193
726,2,0.0,2744.0,0.0,2748.7699999999895,1137.0,0.0,glioma,1,0.9982646783834263
727,2,0.0,2754.0,0.0,2758.0,1105.0,0.0,glioma,1,0.9985496736765772
728,2,0.0,2719.0,0.0,2730.0,987.0,0.0,glioma,1,0.995970695970696
729,2,0.0,2985.0,0.0,2987.0,1447.0,0.0,glioma,5,0.9993304318714429
730,2,0.0,3094.0,0.0,3095.4400000000023,1511.0,0.003379049890677798,glioma,5,0.99953479957615
731,2,0.0,3052.0,0.0,3058.0,1384.5,0.0023393636930754834,glioma,5,0.9980379332897319
732,2,0.0,2962.2850000000035,0.0,2965.0,1399.0,0.0024330900243309003,glioma,5,0.9990843170320417
733,2,0.0,2836.0,0.0,2838.0,1608.0,0.002722570106180234,glioma,5,0.9992952783650458
734,2,0.0,2716.0,0.0,2718.0,1729.0,0.0,glioma,5,0.9992641648270787
735,2,0.0,3006.0,0.0,3009.0,1249.0,0.0,glioma,5,0.9990029910269193
736,2,0.0,2775.0,0.0,2779.579999999987,1096.0,0.0,glioma,5,0.9983522690478464
737,2,0.0,2582.0,0.0,2586.0,1032.0,0.0,glioma,5,0.9984532095901005
738,2,0.0,2433.0,0.0,2437.0,967.0,0.0,glioma,5,0.9983586376692655
739,2,0.0,2352.0,0.0,2355.0,920.0,0.0,glioma,5,0.9987261146496815
740,2,0.0,2450.0,0.0,2459.0,800.0,0.0,glioma,4,0.9963399755998373
741,2,0.0,2542.0,0.0,2553.0,749.0,0.0,glioma,4,0.9956913435174305
742,2,0.0,2643.0,0.0,2654.0,828.5,0.0,glioma,4,0.9958553127354935
743,2,0.0,2652.2850000000035,0.0,2664.0,843.0,0.0,glioma,4,0.9956024774774788
744,2,0.0,2695.2850000000035,0.0,2708.0,849.0,0.0,glioma,4,0.9953046528803557
745,2,0.0,2677.0,0.0,2688.8699999999953,839.0,0.0,glioma,4,0.9955855061791774
746,2,0.0,2571.0,0.0,2580.0,859.0,0.0,glioma,4,0.9965116279069768
747,2,0.0,1802.2850000000035,0.0,1812.0,797.0,0.0,glioma,3,0.9946385209713043
748,2,0.0,1735.0,0.0,1745.0,785.0,0.0,glioma,3,0.994269340974212
749,2,0.0,1843.0,0.0,1845.0,785.0,0.003961890387699274,glioma,3,0.9989159891598915
750,2,0.0,1871.0,0.0,1878.0,742.0,0.0,glioma,3,0.996272630457934
751,2,0.0,1949.0,0.0,1960.0,758.0,0.0,glioma,3,0.9943877551020408
752,2,0.0,1947.0,0.0,1956.0,771.0,0.0,glioma,3,0.995398773006135
753,2,0.0,1441.0,0.0,1424.0,1040.5,0.06001765225066196,glioma,3,1.011938202247191
754,2,0.0,1508.0,0.0,1491.0,753.0,0.028226438764309237,glioma,3,1.01140174379611
755,2,0.0,1562.0,0.0,1548.0,936.5,0.03632361034672537,glioma,3,1.0090439276485788
756,2,0.0,1691.0,0.0,1680.0,1172.0,0.03962773941759232,glioma,3,1.006547619047619
757,2,0.0,1790.0,0.0,1787.0,1077.0,0.013279802347127856,glioma,3,1.0016787912702854
758,2,0.0,1893.0,0.0,1894.0,650.0,0.002600780234070221,glioma,3,0.9994720168954594
759,2,0.0,1917.0,0.0,1919.0,550.0,0.0,glioma,3,0.9989577905158937
760,2,0.0,1879.2850000000035,0.0,1880.0,997.0,0.0,glioma,3,0.9996196808510657
761,2,0.0,2291.0,0.0,2292.0,955.0,0.0,glioma,5,0.9995636998254799
762,2,0.0,2266.0,0.0,2268.0,565.5,0.0,glioma,5,0.9991181657848325
763,2,0.0,2301.0,0.0,2303.0,975.0,0.0,glioma,5,0.9991315675206253
764,2,0.0,1796.0,0.0,1799.0,783.0,0.0,glioma,1,0.9983324068927182
765,2,0.0,1896.0,0.0,1899.3399999999965,998.0,0.0,glioma,1,0.9982414944138509
766,2,0.0,1938.0,0.0,1943.0,1024.0,0.0,glioma,1,0.9974266598044261
767,2,0.0,1987.0,0.0,1989.0,1031.0,0.0,glioma,1,0.9989944695827049
768,2,0.0,1888.2850000000035,0.0,1883.0,1346.0,0.02744546094299789,glioma,5,1.002806691449816
769,2,0.0,2023.0,0.0,2023.6499999999942,1155.0,0.0038990355017443053,glioma,5,0.999678798211156
770,2,0.0,2085.0,0.0,2071.0,1090.0,0.016890428757037678,glioma,5,1.006760019314341
771,2,0.0,2129.0,0.0,2135.0,1182.0,0.0,glioma,5,0.9971896955503513
772,2,0.0,2252.0,0.0,2253.0,1541.0,0.0,glioma,5,0.9995561473590768
773,2,0.0,2383.2850000000035,0.0,2390.0,848.0,0.0,glioma,5,0.9971903765690391
774,2,0.0,2425.0,0.0,2432.0,996.0,0.0,glioma,5,0.9971217105263158
775,2,0.0,2516.0,0.0,2520.0,838.0,0.0,glioma,5,0.9984126984126984
776,2,0.0,2701.0,0.0,2709.0,873.0,0.0,glioma,5,0.997046880767811
777,2,0.0,2635.0,0.0,2638.0,1105.0,0.0,glioma,5,0.9988627748294162
778,2,0.0,2680.0,0.0,2688.389999999985,896.0,0.0,glioma,5,0.9968791730366559
779,2,0.0,641.0,0.0,643.0,251.0,0.0,glioma,3,0.9968895800933126
780,2,0.0,669.0,0.0,669.0,362.0,0.0,glioma,3,1.0
781,2,0.0,1867.0,0.0,1871.0,605.0,0.0,glioma,4,0.9978621058257616
782,2,0.0,1725.2850000000035,0.0,1729.0,604.0,0.0,glioma,4,0.9978513591671506
783,2,0.0,1908.0,0.0,1912.0,801.0,0.0,glioma,4,0.997907949790795
784,2,0.0,1692.0,0.0,1700.0,607.0,0.0,glioma,4,0.9952941176470588
785,2,0.0,1694.0,0.0,1702.0,607.0,0.00027466868090365995,glioma,4,0.9952996474735605
786,2,0.0,1745.2850000000035,0.0,1758.0,628.0,0.0,glioma,4,0.9927673492605253
787,2,0.0,1796.0,0.0,1808.0,647.0,0.0,glioma,4,0.9933628318584071
788,2,0.0,1856.2850000000035,0.0,1873.0,686.0,0.0,glioma,4,0.9910758142018171
789,2,0.0,1881.0,0.0,1893.0,701.0,0.0,glioma,4,0.993660855784469
790,2,0.0,1802.0,0.0,1807.0,716.0,0.0023029938920596776,glioma,4,0.9972329828444937
791,2,0.0,1815.0,0.0,1819.0,750.0,0.0,glioma,4,0.9978009895547004
792,2,0.0,1457.0,0.0,1459.0,609.0,0.0,glioma,4,0.9986291980808774
793,2,0.0,1464.0,0.0,1474.0,635.0,0.0,glioma,4,0.9932157394843962
794,2,0.0,1495.0,0.0,1504.0,642.0,0.0,glioma,4,0.9940159574468085
795,2,0.0,1577.0,0.0,1588.0,659.0,0.0,glioma,4,0.993073047858942
796,2,0.0,1613.0,0.0,1629.0,686.0,0.0,glioma,4,0.9901780233271946
797,2,0.0,1692.2850000000035,0.0,1701.0,684.0,0.0,glioma,4,0.9948765432098786
798,2,0.0,1727.0,0.0,1731.0,642.5,0.0,glioma,4,0.997689196995956
799,2,0.0,2141.0,0.0,2142.0,916.5,0.0,glioma,2,0.9995331465919701
800,2,0.0,2194.2850000000035,0.0,2199.1149999999907,956.5,0.0,glioma,2,0.9978036619276449
801,2,0.0,2165.0,0.0,2168.4649999999965,915.0,0.0,glioma,2,0.9984020954915129
802,2,0.0,2143.2850000000035,0.0,2155.0,928.0,0.0,glioma,2,0.99456380510441
803,2,0.0,2092.0,0.0,2098.0,1104.0,0.0,glioma,2,0.9971401334604385
804,2,0.0,2069.0,0.0,2075.079999999987,1077.0,0.0,glioma,2,0.9970699924822237
805,2,0.0,2084.2850000000035,0.0,2088.0,1058.0,0.0,glioma,2,0.9982207854406147
806,2,0.0,2170.0,0.0,2170.0,1409.0,0.0036719706242350062,glioma,2,1.0
807,2,0.0,2050.0,0.0,2055.0,739.0,0.0,glioma,3,0.9975669099756691
808,2,0.0,2112.0,0.0,2113.0,641.0,0.0,glioma,3,0.9995267392333176
809,2,0.0,2045.0,0.0,2047.4700000000012,758.0,0.0,glioma,1,0.998793633117945
810,2,0.0,2226.0,0.0,2230.7149999999965,680.0,0.0,glioma,1,0.9978863279262494
811,2,0.0,2249.0,0.0,2252.0,693.0,0.0,glioma,1,0.9986678507992895
812,2,0.0,1471.0,0.0,1477.0,463.0,0.0,glioma,2,0.995937711577522
813,2,0.0,1465.2850000000035,0.0,1473.0,442.0,0.0,glioma,2,0.9947623896809257
814,2,0.0,1497.0,0.0,1505.0,453.0,0.0,glioma,2,0.9946843853820598
815,2,0.0,1531.0,0.0,1539.0,445.0,0.0,glioma,2,0.9948018193632229
816,2,0.0,1643.0,0.0,1651.0,469.0,0.0,glioma,2,0.9951544518473653
817,2,0.0,1834.2850000000035,0.0,1842.0,570.0,0.0,glioma,2,0.9958116178067337
818,2,0.0,664.0,0.0,663.0,458.0,0.021172638436482084,glioma,3,1.0015082956259427
819,2,0.0,690.0,0.0,683.0,390.0,0.08850771869639794,glioma,3,1.0102489019033676
820,2,0.0,667.0,0.0,663.0,370.0,0.042666666666666665,glioma,3,1.0060331825037707
821,2,0.0,673.0,0.0,673.0,376.0,0.0,glioma,3,1.0
822,2,0.0,1677.0,0.0,1678.0,938.0,0.0,glioma,3,0.9994040524433849
823,2,0.0,1719.0,0.0,1718.0050000000047,798.0,0.006063432835820896,glioma,3,1.0005791601304974
824,2,0.0,1703.0,0.0,1707.0,621.0,0.002210596124088129,glioma,3,0.9976567076742824
825,2,0.0,1787.2850000000035,0.0,1789.0,956.0,0.0,glioma,3,0.9990413638904435
826,2,0.0,1761.0,0.0,1763.0,1238.0,0.0,glioma,3,0.9988655700510494
827,2,0.0,1791.0,0.0,1792.0,1425.0,0.0,glioma,3,0.9994419642857143
828,2,0.0,1404.0,0.0,1405.0,756.0,0.0,glioma,3,0.999288256227758
829,2,0.0,1483.0,0.0,1489.0,580.0,0.0,glioma,3,0.9959704499664204
830,2,0.0,1449.0,0.0,1444.0,868.0,0.014805414551607445,glioma,3,1.0034626038781163
831,2,0.0,1461.0,0.0,1435.0,1050.0,0.07724467449731236,glioma,3,1.0181184668989547
832,2,0.0,1403.0,0.0,1352.0,1063.5,0.13337988826815642,glioma,3,1.0377218934911243
833,2,0.0,1283.0,0.0,1275.0,907.5,0.034759358288770054,glioma,3,1.0062745098039216
834,2,0.0,853.0,0.0,855.0,249.0,0.0,glioma,1,0.9976608187134502
835,2,0.0,868.0,0.0,869.0,262.0,0.0,glioma,1,0.998849252013809
836,2,0.0,874.0,0.0,876.0,244.0,0.0,glioma,1,0.997716894977169
837,2,0.0,1765.0,0.0,1766.0,890.0,0.0,glioma,5,0.9994337485843715
838,2,0.0,1689.0,0.0,1690.0,495.0,0.0,glioma,5,0.9994082840236687
839,2,0.0,1808.0,0.0,1809.0,845.0,0.0,glioma,5,0.9994472084024323
840,2,0.0,1595.0,0.0,1596.0,585.0,0.0,glioma,1,0.9993734335839599
841,2,0.0,1686.0,0.0,1688.0,881.0,0.0,glioma,1,0.9988151658767772
842,2,0.0,1691.0,0.0,1692.0,933.0,0.0,glioma,1,0.9994089834515366
843,2,0.0,1725.0,0.0,1725.9400000000023,967.0,0.0,glioma,1,0.9994553692480606
844,2,0.0,665.0,0.0,665.0,189.0,0.0,glioma,2,1.0
845,2,0.0,687.0,0.0,687.0,183.0,0.0,glioma,2,1.0
846,2,0.0,1964.0,0.0,1901.0,1749.5,0.36067019400352734,glioma,5,1.033140452393477
847,2,0.0,1737.0,0.0,1735.0,992.0,0.0094846664558963,glioma,5,1.0011527377521614
848,2,0.0,1813.0,0.0,1810.0,959.0,0.013307984790874524,glioma,5,1.0016574585635358
849,2,0.0,1797.0,0.0,1802.625,914.5,0.0,glioma,5,0.9968795506552943
850,2,0.0,1695.0,0.0,1696.0,922.0,0.00397923875432526,glioma,5,0.9994103773584906
851,2,0.0,1878.0,0.0,1878.5950000000012,1169.5,0.004467912266450041,glioma,5,0.9996832739361059
852,2,0.0,1841.0,0.0,1815.0,1471.0,0.17202889034799737,glioma,5,1.0143250688705234
853,2,0.0,2379.0,0.0,2382.0,835.0,0.0,glioma,5,0.9987405541561712
854,2,0.0,2335.0,0.0,2338.0,798.0,0.0,glioma,5,0.9987168520102652
855,2,0.0,2365.0,0.0,2370.0,862.0,0.0,glioma,5,0.9978902953586498
856,2,0.0,2268.0,0.0,2273.0,693.0,0.0,glioma,5,0.9978002639683238
857,2,0.0,613.0,0.0,614.0,142.0,0.0,glioma,1,0.998371335504886
858,2,0.0,651.0,0.0,653.0,161.0,0.0,glioma,1,0.996937212863706
859,2,0.0,1636.0,0.0,1645.0,639.0,0.0,glioma,4,0.9945288753799392
860,2,0.0,1698.2850000000035,0.0,1706.0,613.0,0.0003571853792118109,glioma,4,0.9954777256740935
861,2,0.0,1713.0,0.0,1721.0,598.0,0.00014563106796116506,glioma,4,0.9953515398024404
862,2,0.0,1760.0,0.0,1773.0,606.0,0.0,glioma,4,0.9926677946982515
863,2,0.0,1764.0,0.0,1770.0,604.0,0.00019984012789768185,glioma,4,0.9966101694915255
864,2,0.0,1762.2850000000035,0.0,1772.0,572.0,0.0,glioma,4,0.9945174943566611
865,2,0.0,1417.0,0.0,1421.0,670.0,0.0,glioma,4,0.9971850809289233
866,2,0.0,1317.0,0.0,1323.0,590.0,0.0,glioma,4,0.9954648526077098
867,2,0.0,1375.0,0.0,1380.0,623.0,0.0,glioma,4,0.9963768115942029
868,2,0.0,1360.0,0.0,1367.0,568.0,0.0,glioma,4,0.9948792977322605
869,2,0.0,1362.0,0.0,1370.0,561.0,0.0,glioma,4,0.9941605839416059
870,2,0.0,1691.0,0.0,1692.0,1035.0,0.0,glioma,2,0.9994089834515366
871,2,0.0,1747.0,0.0,1750.0,1046.0,0.0,glioma,2,0.9982857142857143
872,2,0.0,1755.0,0.0,1746.0,1249.0,0.11100917431192661,glioma,2,1.0051546391752577
873,2,0.0,1767.0,0.0,1768.0,867.0,0.0,glioma,2,0.9994343891402715
874,2,0.0,1919.2850000000035,0.0,1923.0,973.0,0.0,glioma,2,0.9980681227249109
875,2,0.0,2050.0,0.0,2051.399999999994,1028.0,0.002485707183693761,glioma,2,0.9993175392414965
876,2,0.0,2142.0,0.0,2152.704999999987,851.0,0.0,glioma,2,0.9950271867255442
877,2,0.0,2063.0,0.0,2071.0,920.0,0.0,glioma,2,0.9961371318203767
878,2,0.0,2031.2850000000035,0.0,2035.0,843.0,0.0,glioma,2,0.9981744471744489
879,2,0.0,1925.0,0.0,1927.0,946.0,0.0,glioma,2,0.9989621172807472
880,2,0.0,1874.0,0.0,1869.2000000000116,1313.0,0.033261026753434564,glioma,2,1.0025679435052366
881,2,0.0,2266.0,0.0,2267.0,619.0,0.0,glioma,3,0.9995588883987648
882,2,0.0,2245.2850000000035,0.0,2256.0,731.0,0.0,glioma,3,0.9952504432624129
883,2,0.0,696.0,0.0,698.0,192.0,0.0,glioma,3,0.997134670487106
884,2,0.0,701.0,0.0,704.0,188.0,0.0,glioma,3,0.9957386363636364
885,2,0.0,697.0,0.0,700.0,171.0,0.0,glioma,3,0.9957142857142857
886,2,0.0,709.0,0.0,711.0,177.0,0.0,glioma,3,0.9971870604781997
887,2,0.0,713.0,0.0,715.0,161.0,0.0,glioma,3,0.9972027972027973
888,2,0.0,1862.0,0.0,1866.0,741.0,0.0,glioma,1,0.9978563772775991
889,2,0.0,1876.0,0.0,1878.0,695.0,0.0021290185224611454,glioma,1,0.9989350372736954
890,2,0.0,1837.0,0.0,1841.0,686.0,0.0,glioma,1,0.997827267789245
891,2,0.0,1782.0,0.0,1785.0,682.0,0.00025759917568263783,glioma,1,0.9983193277310924
892,2,0.0,680.0,0.0,681.0,321.0,0.0,glioma,3,0.9985315712187959
893,2,0.0,662.0,0.0,662.0,358.0,0.0,glioma,3,1.0
894,2,0.0,613.0,0.0,613.0,324.0,0.0,glioma,3,1.0
895,2,0.0,823.0,0.0,823.0,425.0,0.0,glioma,2,1.0
896,2,0.0,856.0,0.0,857.0,387.0,0.0,glioma,2,0.9988331388564761
897,2,0.0,849.0,0.0,849.9049999999988,442.0,0.0,glioma,2,0.9989351751078075
898,2,0.0,782.0,0.0,785.0,246.0,0.0,glioma,2,0.9961783439490446
899,2,0.0,792.0,0.0,793.2950000000128,267.0,0.0,glioma,2,0.9983675681807993
900,2,0.0,773.0,0.0,777.0,234.0,0.0,glioma,2,0.9948519948519948
901,2,0.0,817.0,0.0,819.0,271.0,0.0,glioma,2,0.9975579975579976
902,2,0.0,851.0,0.0,853.0,281.0,0.0,glioma,2,0.9976553341148886
903,2,0.0,850.0,0.0,851.0,300.0,0.0,glioma,2,0.9988249118683902
904,2,0.0,660.0,0.0,661.0,369.0,0.0,glioma,3,0.9984871406959153
905,2,0.0,672.0,0.0,673.0,339.0,0.0015047879616963064,glioma,3,0.9985141158989599
906,2,0.0,675.0,0.0,678.0,277.0,0.0,glioma,3,0.995575221238938
907,2,0.0,713.0,0.0,716.0,282.0,0.0,glioma,3,0.9958100558659218
908,2,0.0,1553.0,0.0,1561.0,511.0,0.0,glioma,2,0.9948750800768738
909,2,0.0,1588.0,0.0,1602.0,485.0,0.0,glioma,2,0.9912609238451935
910,2,0.0,1590.0,0.0,1599.0,465.0,0.0,glioma,2,0.9943714821763602
911,2,0.0,1674.0,0.0,1689.0,478.0,0.0,glioma,2,0.9911190053285968
912,2,0.0,748.0,0.0,749.0,448.0,0.0,glioma,2,0.9986648865153538
913,2,0.0,737.0,0.0,739.0,330.0,0.0,glioma,2,0.9972936400541272
914,2,0.0,683.0,0.0,684.0,337.0,0.00043888523151195964,glioma,2,0.9985380116959064
915,2,0.0,663.0,0.0,663.0,321.0,0.0009527212099559367,glioma,2,1.0
916,2,0.0,674.0,0.0,674.1600000000035,311.0,0.0,glioma,2,0.999762667615991
917,2,0.0,698.0,0.0,699.0,295.0,0.0,glioma,2,0.9985693848354793
918,3,0.0,554.0,0.0,554.0,300.0,0.0009478672985781991,pituitary,5,1.0
919,3,0.0,546.0,0.0,546.0,269.0,0.0,pituitary,5,1.0
920,3,0.0,536.0,0.0,536.0,286.0,0.0038131553860819827,pituitary,5,1.0
921,3,0.0,536.0,0.0,536.0,259.0,0.0024242424242424242,pituitary,5,1.0
922,3,0.0,731.0,0.0,732.0,378.0,0.0,pituitary,3,0.9986338797814208
923,3,0.0,736.0,0.0,736.0,391.0,0.0,pituitary,3,1.0
924,3,0.0,717.0,0.0,717.0,396.0,0.0,pituitary,3,1.0
925,3,0.0,684.2850000000035,0.0,685.0,379.0,0.0,pituitary,3,0.9989562043795671
926,3,0.0,646.0,0.0,646.0,315.0,0.0,pituitary,3,1.0
927,3,0.0,654.2850000000035,0.0,655.0,343.0,0.0,pituitary,3,0.9989083969465702
928,3,0.0,641.0,0.0,641.0,339.0,0.0,pituitary,3,1.0
929,3,0.0,628.2850000000035,0.0,629.0,349.0,0.0,pituitary,3,0.9988632750397511
930,3,0.0,619.0,0.0,619.0,365.0,0.0,pituitary,3,1.0
931,3,0.0,641.0,0.0,641.0,384.5,0.0,pituitary,3,1.0
932,3,0.0,638.0,0.0,638.0,345.5,0.0,pituitary,3,1.0
933,3,0.0,2602.0,0.0,2606.100000000006,1588.0,0.0,pituitary,1,0.9984267679674588
934,3,0.0,2705.0,0.0,2709.0,1671.5,0.0,pituitary,1,0.9985234403839055
935,3,0.0,2867.0,0.0,2872.654999999999,1746.0,0.0,pituitary,1,0.9980314378162366
936,3,0.0,2841.0,0.0,2845.4400000000023,1804.0,0.0,pituitary,1,0.9984396086369762
937,3,0.0,2840.0,0.0,2843.0,1786.0,0.0015943877551020409,pituitary,1,0.9989447766443897
938,3,0.0,2795.0,0.0,2797.195000000007,1568.5,0.0,pituitary,1,0.9992152853126053
939,3,0.0,641.0,0.0,641.0,359.0,0.0021691973969631237,pituitary,5,1.0
940,3,0.0,635.0,0.0,635.9349999999977,372.5,0.0014084507042253522,pituitary,5,0.9985297239497783
941,3,0.0,633.2850000000035,0.0,634.0,335.0,0.0,pituitary,5,0.9988722397476396
942,3,0.0,652.0,0.0,653.0,349.0,0.0,pituitary,5,0.998468606431853
943,3,0.0,655.0,0.0,655.0,323.0,0.0,pituitary,5,1.0
944,3,0.0,668.0,0.0,668.0,313.0,0.0,pituitary,5,1.0
945,3,0.0,687.0,0.0,687.0,291.0,0.0,pituitary,5,1.0
946,3,0.0,631.0,0.0,631.0,288.0,0.0,pituitary,5,1.0
947,3,0.0,639.0,0.0,639.0,290.0,0.0,pituitary,5,1.0
948,3,0.0,624.0,0.0,624.0,297.0,0.0,pituitary,5,1.0
949,3,0.0,607.0,0.0,607.0,269.0,0.0,pituitary,5,1.0
950,3,0.0,673.0,0.0,674.0,307.5,0.0,pituitary,1,0.9985163204747775
951,3,0.0,687.0,0.0,687.0,340.5,0.0,pituitary,1,1.0
952,3,0.0,680.0,0.0,680.0,230.0,0.0,pituitary,1,1.0
953,3,0.0,678.0,0.0,678.0,247.0,0.0,pituitary,1,1.0
954,3,0.0,681.0,0.0,681.0,358.5,0.0,pituitary,1,1.0
955,3,0.0,210.0,0.0,210.0,100.0,0.0,pituitary,4,1.0
956,3,0.0,213.0,0.0,213.0,100.5,0.006097560975609756,pituitary,4,1.0
957,3,0.0,209.0,0.0,209.0,88.0,0.0038314176245210726,pituitary,4,1.0
958,3,0.0,2921.2850000000035,0.0,2922.25,1259.0,0.0,pituitary,3,0.9996697750021399
959,3,0.0,3060.0,0.0,3061.0,1379.0,0.0,pituitary,3,0.999673309376021
960,3,0.0,2924.0,0.0,2925.0,1299.0,0.0,pituitary,3,0.9996581196581197
961,3,0.0,2866.0,0.0,2862.720000000001,1285.0,0.014853857211308098,pituitary,3,1.0011457634697067
962,3,0.0,648.0,0.0,646.0,281.0,0.021423635107118175,pituitary,2,1.0030959752321982
963,3,0.0,637.0,0.0,637.0,259.0,0.0,pituitary,2,1.0
964,3,0.0,627.0,0.0,626.0,273.0,0.02104664391353811,pituitary,2,1.0015974440894568
965,3,0.0,649.0,0.0,649.0,284.0,0.0,pituitary,2,1.0
966,3,0.0,533.0,0.0,533.0,339.0,0.0,pituitary,3,1.0
967,3,0.0,567.0,0.0,567.0,340.0,0.0,pituitary,3,1.0
968,3,0.0,571.0,0.0,572.0,321.0,0.0,pituitary,3,0.9982517482517482
969,3,0.0,581.0,0.0,582.0,324.0,0.0,pituitary,3,0.9982817869415808
970,3,0.0,590.0,0.0,590.0,305.0,0.0,pituitary,3,1.0
971,3,0.0,615.0,0.0,615.0,293.0,0.0,pituitary,3,1.0
972,3,0.0,2606.0,0.0,2607.0,1774.0,0.0,pituitary,2,0.9996164173379364
973,3,0.0,2666.0,0.0,2665.0,1456.0,0.007104795737122558,pituitary,2,1.000375234521576
974,3,0.0,2554.0,0.0,2554.0,1011.0,0.0,pituitary,5,1.0
975,3,0.0,2721.0,0.0,2720.204999999987,1462.5,0.006726457399103139,pituitary,5,1.000292257385018
976,3,0.0,2070.0,0.0,2066.774999999994,1467.0,0.017159199237368923,pituitary,4,1.0015604020757005
977,3,0.0,2136.0,0.0,2128.0,1390.5,0.05991735537190083,pituitary,4,1.0037593984962405
978,3,0.0,2117.0,0.0,2115.0,1567.0,0.02122820318423048,pituitary,4,1.0009456264775414
979,3,0.0,2186.0,0.0,2178.0,1262.0,0.034986713906111605,pituitary,4,1.0036730945821855
980,3,0.0,580.0,0.0,580.0,313.0,0.0,pituitary,2,1.0
981,3,0.0,611.0,0.0,611.0,366.0,0.0,pituitary,2,1.0
982,3,0.0,633.0,0.0,634.0,350.0,0.0,pituitary,2,0.998422712933754
983,3,0.0,644.0,0.0,645.0,371.0,0.0,pituitary,2,0.9984496124031008
984,3,0.0,655.0,0.0,655.0,389.0,0.0,pituitary,2,1.0
985,3,0.0,668.0,0.0,668.0,288.0,0.0,pituitary,2,1.0
986,3,0.0,652.0,0.0,651.0,283.0,0.012025901942645698,pituitary,5,1.001536098310292
987,3,0.0,658.0,0.0,658.0,270.0,0.0,pituitary,5,1.0
988,3,0.0,673.0,0.0,672.0,253.0,0.02045877247365158,pituitary,5,1.0014880952380953
